threshold,FRR,FAR
0.606,0.9643146796431468,0.014193025141930252
0.608,0.9643146796431468,0.014193025141930252
0.61,0.9643146796431468,0.014193025141930252
0.612,0.9667477696674777,0.013990267639902677
0.614,0.9667477696674777,0.013990267639902677
0.616,0.967558799675588,0.012773722627737226
0.618,0.967558799675588,0.012773722627737226
0.62,0.967558799675588,0.012773722627737226
0.622,0.9699918896999189,0.011759935117599351
0.624,0.9699918896999189,0.011759935117599351
0.626,0.9732360097323601,0.0113544201135442
0.628,0.9732360097323601,0.0113544201135442
0.63,0.9732360097323601,0.0113544201135442
0.632,0.9740470397404704,0.010340632603406326
0.634,0.9740470397404704,0.010340632603406326
0.636,0.9740470397404704,0.009935117599351177
0.638,0.9740470397404704,0.009935117599351177
0.64,0.9740470397404704,0.009935117599351177
0.642,0.9748580697485807,0.009124087591240875
0.644,0.9748580697485807,0.009124087591240875
0.646,0.9748580697485807,0.008921330089213302
0.648,0.9748580697485807,0.008921330089213302
0.65,0.9748580697485807,0.008921330089213302
0.652,0.975669099756691,0.008110300081103
0.654,0.975669099756691,0.008110300081103
0.656,0.9764801297648013,0.007502027575020276
0.658,0.9764801297648013,0.007502027575020276
0.66,0.9764801297648013,0.007502027575020276
0.662,0.9764801297648013,0.006893755068937551
0.664,0.9764801297648013,0.006893755068937551
0.666,0.9797242497972425,0.006690997566909975
0.668,0.9797242497972425,0.006690997566909975
0.67,0.9797242497972425,0.006690997566909975
0.672,0.9805352798053528,0.006690997566909975
0.674,0.9805352798053528,0.006690997566909975
0.676,0.9805352798053528,0.006082725060827251
0.678,0.9805352798053528,0.006082725060827251
0.68,0.9805352798053528,0.006082725060827251
0.682,0.9805352798053528,0.005879967558799676
0.684,0.9805352798053528,0.005879967558799676
0.686,0.981346309813463,0.005474452554744526
0.6880000000000001,0.981346309813463,0.005474452554744526
0.6900000000000001,0.981346309813463,0.005068937550689375
0.6920000000000001,0.981346309813463,0.005068937550689375
0.6940000000000001,0.981346309813463,0.005068937550689375
0.6960000000000001,0.9837793998377939,0.005068937550689375
0.6980000000000001,0.9837793998377939,0.005068937550689375
0.7000000000000001,0.9845904298459043,0.004663422546634225
0.7020000000000001,0.9845904298459043,0.004663422546634225
0.704,0.9845904298459043,0.004663422546634225
0.706,0.9870235198702352,0.004460665044606651
0.708,0.9870235198702352,0.004460665044606651
0.71,0.9870235198702352,0.004460665044606651
0.712,0.9878345498783455,0.004257907542579075
0.714,0.9878345498783455,0.004257907542579075
0.716,0.9886455798864558,0.0036496350364963502
0.718,0.9886455798864558,0.0036496350364963502
0.72,0.9886455798864558,0.0036496350364963502
0.722,0.9886455798864558,0.0032441200324412004
0.724,0.9886455798864558,0.0032441200324412004
0.726,0.9886455798864558,0.0030413625304136255
0.728,0.9886455798864558,0.0030413625304136255
0.73,0.9886455798864558,0.0030413625304136255
0.732,0.9894566098945661,0.0026358475263584752
0.734,0.9894566098945661,0.0026358475263584752
0.736,0.9902676399026764,0.0024330900243309003
0.738,0.9902676399026764,0.0024330900243309003
0.74,0.9902676399026764,0.0024330900243309003
0.742,0.991889699918897,0.0024330900243309003
0.744,0.991889699918897,0.0024330900243309003
0.746,0.991889699918897,0.00202757502027575
0.748,0.991889699918897,0.00202757502027575
0.75,0.991889699918897,0.00202757502027575
0.752,0.991889699918897,0.00202757502027575
0.754,0.991889699918897,0.00202757502027575
0.756,0.991889699918897,0.00202757502027575
