case_type,global_index,true_sat,claimed_sat,rf_match,confidence_band,hmac_pass,freshness_pass,decision,combined_caught,higher_layer_only_caught
genuine,540,109,109,False,low,True,True,flag,False,False
genuine,541,87,87,True,low,True,True,flag,False,False
genuine,542,51,51,False,low,True,True,flag,False,False
genuine,543,51,51,True,middle,True,True,flag,False,False
genuine,544,85,85,False,low,True,True,flag,False,False
genuine,545,92,92,False,low,True,True,flag,False,False
genuine,546,109,109,True,low,True,True,flag,False,False
genuine,547,92,92,False,middle,True,True,flag,False,False
genuine,548,85,85,False,low,True,True,flag,False,False
genuine,549,87,87,True,low,True,True,flag,False,False
genuine,550,87,87,False,high,True,True,reject,True,False
genuine,551,109,109,False,middle,True,True,flag,False,False
genuine,552,85,85,False,middle,True,True,flag,False,False
genuine,553,87,87,False,middle,True,True,flag,False,False
genuine,554,51,51,False,high,True,True,reject,True,False
genuine,555,85,85,False,high,True,True,reject,True,False
genuine,556,92,92,False,middle,True,True,flag,False,False
genuine,557,85,85,False,low,True,True,flag,False,False
genuine,558,92,92,True,middle,True,True,flag,False,False
genuine,559,87,87,False,low,True,True,flag,False,False
genuine,560,51,51,True,low,True,True,flag,False,False
genuine,561,109,109,False,high,True,True,reject,True,False
genuine,562,85,85,True,high,True,True,accept,False,False
genuine,563,85,85,False,low,True,True,flag,False,False
genuine,564,87,87,False,high,True,True,reject,True,False
genuine,565,109,109,False,low,True,True,flag,False,False
genuine,566,87,87,True,low,True,True,flag,False,False
genuine,567,92,92,False,low,True,True,flag,False,False
genuine,568,87,87,False,low,True,True,flag,False,False
genuine,569,92,92,False,low,True,True,flag,False,False
genuine,570,92,92,False,high,True,True,reject,True,False
genuine,571,109,109,True,middle,True,True,flag,False,False
genuine,572,51,51,False,low,True,True,flag,False,False
genuine,573,92,92,False,middle,True,True,flag,False,False
genuine,574,51,51,False,high,True,True,reject,True,False
genuine,575,51,51,False,low,True,True,flag,False,False
genuine,576,87,87,False,middle,True,True,flag,False,False
genuine,577,92,92,True,middle,True,True,flag,False,False
genuine,578,109,109,False,high,True,True,reject,True,False
genuine,579,109,109,True,low,True,True,flag,False,False
genuine,580,92,92,False,high,True,True,reject,True,False
genuine,581,109,109,False,high,True,True,reject,True,False
genuine,582,85,85,False,high,True,True,reject,True,False
genuine,583,51,51,False,middle,True,True,flag,False,False
genuine,584,92,92,False,middle,True,True,flag,False,False
genuine,585,92,92,False,middle,True,True,flag,False,False
genuine,586,87,87,False,low,True,True,flag,False,False
genuine,587,87,87,False,middle,True,True,flag,False,False
genuine,588,109,109,False,high,True,True,reject,True,False
genuine,589,92,92,True,middle,True,True,flag,False,False
genuine,590,109,109,False,high,True,True,reject,True,False
genuine,591,109,109,True,low,True,True,flag,False,False
genuine,592,87,87,True,high,True,True,accept,False,False
genuine,593,92,92,False,low,True,True,flag,False,False
genuine,594,85,85,True,high,True,True,accept,False,False
genuine,595,51,51,False,middle,True,True,flag,False,False
genuine,596,85,85,True,high,True,True,accept,False,False
genuine,597,92,92,False,low,True,True,flag,False,False
genuine,598,85,85,False,middle,True,True,flag,False,False
genuine,599,51,51,False,high,True,True,reject,True,False
genuine,600,92,92,False,high,True,True,reject,True,False
genuine,601,51,51,False,middle,True,True,flag,False,False
genuine,602,109,109,False,low,True,True,flag,False,False
genuine,603,87,87,False,middle,True,True,flag,False,False
genuine,604,109,109,False,high,True,True,reject,True,False
genuine,605,51,51,False,high,True,True,reject,True,False
genuine,606,109,109,False,middle,True,True,flag,False,False
genuine,607,87,87,False,low,True,True,flag,False,False
genuine,608,109,109,False,low,True,True,flag,False,False
genuine,609,109,109,True,low,True,True,flag,False,False
genuine,610,92,92,False,high,True,True,reject,True,False
genuine,611,85,85,True,high,True,True,accept,False,False
genuine,612,92,92,False,high,True,True,reject,True,False
genuine,613,85,85,True,low,True,True,flag,False,False
genuine,614,92,92,False,low,True,True,flag,False,False
genuine,615,51,51,False,middle,True,True,flag,False,False
genuine,616,109,109,True,low,True,True,flag,False,False
genuine,617,85,85,True,middle,True,True,flag,False,False
genuine,618,87,87,False,high,True,True,reject,True,False
genuine,619,51,51,True,low,True,True,flag,False,False
genuine,620,85,85,True,low,True,True,flag,False,False
genuine,621,109,109,False,middle,True,True,flag,False,False
genuine,622,87,87,False,low,True,True,flag,False,False
genuine,623,87,87,False,middle,True,True,flag,False,False
genuine,624,92,92,False,low,True,True,flag,False,False
genuine,625,85,85,False,middle,True,True,flag,False,False
genuine,626,92,92,False,low,True,True,flag,False,False
genuine,627,109,109,False,middle,True,True,flag,False,False
genuine,628,92,92,False,high,True,True,reject,True,False
genuine,629,85,85,True,high,True,True,accept,False,False
genuine,630,51,51,False,high,True,True,reject,True,False
genuine,631,92,92,False,high,True,True,reject,True,False
genuine,632,92,92,False,middle,True,True,flag,False,False
genuine,633,85,85,False,low,True,True,flag,False,False
genuine,634,92,92,False,high,True,True,reject,True,False
genuine,635,92,92,False,high,True,True,reject,True,False
genuine,636,92,92,False,middle,True,True,flag,False,False
genuine,637,92,92,True,low,True,True,flag,False,False
genuine,638,92,92,False,high,True,True,reject,True,False
genuine,639,92,92,False,middle,True,True,flag,False,False
genuine,640,87,87,False,low,True,True,flag,False,False
genuine,641,51,51,False,high,True,True,reject,True,False
genuine,642,109,109,True,low,True,True,flag,False,False
genuine,643,51,51,False,low,True,True,flag,False,False
genuine,644,92,92,False,low,True,True,flag,False,False
genuine,645,109,109,True,middle,True,True,flag,False,False
genuine,646,109,109,False,middle,True,True,flag,False,False
genuine,647,92,92,True,low,True,True,flag,False,False
genuine,648,85,85,True,low,True,True,flag,False,False
genuine,649,51,51,False,high,True,True,reject,True,False
genuine,650,85,85,True,low,True,True,flag,False,False
genuine,651,85,85,False,middle,True,True,flag,False,False
genuine,652,87,87,False,middle,True,True,flag,False,False
genuine,653,92,92,True,high,True,True,accept,False,False
genuine,654,109,109,False,low,True,True,flag,False,False
genuine,655,92,92,True,low,True,True,flag,False,False
genuine,656,85,85,False,high,True,True,reject,True,False
genuine,657,109,109,False,middle,True,True,flag,False,False
genuine,658,109,109,False,high,True,True,reject,True,False
genuine,659,109,109,False,middle,True,True,flag,False,False
genuine,660,85,85,False,high,True,True,reject,True,False
genuine,661,92,92,False,low,True,True,flag,False,False
genuine,662,92,92,False,high,True,True,reject,True,False
genuine,663,85,85,False,high,True,True,reject,True,False
genuine,664,85,85,False,low,True,True,flag,False,False
genuine,665,51,51,True,high,True,True,accept,False,False
genuine,666,92,92,True,middle,True,True,flag,False,False
genuine,667,109,109,False,high,True,True,reject,True,False
genuine,668,92,92,False,middle,True,True,flag,False,False
genuine,669,109,109,True,low,True,True,flag,False,False
genuine,670,85,85,False,low,True,True,flag,False,False
genuine,671,109,109,False,middle,True,True,flag,False,False
genuine,672,85,85,False,middle,True,True,flag,False,False
genuine,673,51,51,False,middle,True,True,flag,False,False
genuine,674,87,87,False,middle,True,True,flag,False,False
genuine,675,85,85,False,low,True,True,flag,False,False
genuine,676,85,85,True,middle,True,True,flag,False,False
genuine,677,85,85,False,middle,True,True,flag,False,False
genuine,678,109,109,False,middle,True,True,flag,False,False
genuine,679,85,85,False,middle,True,True,flag,False,False
genuine,680,109,109,False,high,True,True,reject,True,False
genuine,681,92,92,False,middle,True,True,flag,False,False
genuine,682,109,109,False,middle,True,True,flag,False,False
genuine,683,109,109,False,high,True,True,reject,True,False
genuine,684,51,51,False,middle,True,True,flag,False,False
genuine,685,92,92,True,low,True,True,flag,False,False
genuine,686,92,92,False,low,True,True,flag,False,False
genuine,687,109,109,False,middle,True,True,flag,False,False
genuine,688,85,85,False,low,True,True,flag,False,False
genuine,689,87,87,False,middle,True,True,flag,False,False
genuine,690,85,85,False,middle,True,True,flag,False,False
genuine,691,109,109,False,middle,True,True,flag,False,False
genuine,692,109,109,False,low,True,True,flag,False,False
genuine,693,109,109,False,low,True,True,flag,False,False
genuine,694,51,51,True,high,True,True,accept,False,False
genuine,695,85,85,False,high,True,True,reject,True,False
genuine,696,51,51,False,low,True,True,flag,False,False
genuine,697,109,109,False,high,True,True,reject,True,False
genuine,698,92,92,True,low,True,True,flag,False,False
genuine,699,92,92,True,high,True,True,accept,False,False
genuine,700,109,109,False,high,True,True,reject,True,False
genuine,701,51,51,False,middle,True,True,flag,False,False
genuine,702,109,109,True,middle,True,True,flag,False,False
genuine,703,51,51,False,low,True,True,flag,False,False
genuine,704,92,92,True,middle,True,True,flag,False,False
genuine,705,51,51,False,high,True,True,reject,True,False
genuine,706,85,85,False,high,True,True,reject,True,False
genuine,707,85,85,False,middle,True,True,flag,False,False
genuine,708,85,85,False,low,True,True,flag,False,False
genuine,709,92,92,False,low,True,True,flag,False,False
genuine,710,87,87,False,low,True,True,flag,False,False
genuine,711,87,87,True,middle,True,True,flag,False,False
genuine,712,87,87,False,high,True,True,reject,True,False
genuine,713,87,87,True,low,True,True,flag,False,False
genuine,714,109,109,False,middle,True,True,flag,False,False
genuine,715,51,51,True,high,True,True,accept,False,False
genuine,716,85,85,False,high,True,True,reject,True,False
genuine,717,92,92,True,high,True,True,accept,False,False
genuine,718,87,87,False,middle,True,True,flag,False,False
genuine,719,87,87,False,middle,True,True,flag,False,False
genuine,720,51,51,False,middle,True,True,flag,False,False
genuine,721,85,85,False,low,True,True,flag,False,False
genuine,722,92,92,False,low,True,True,flag,False,False
genuine,723,87,87,False,low,True,True,flag,False,False
genuine,724,51,51,False,high,True,True,reject,True,False
genuine,725,85,85,False,high,True,True,reject,True,False
genuine,726,85,85,False,low,True,True,flag,False,False
genuine,727,51,51,False,low,True,True,flag,False,False
genuine,728,87,87,False,middle,True,True,flag,False,False
genuine,729,92,92,False,middle,True,True,flag,False,False
genuine,730,85,85,False,low,True,True,flag,False,False
genuine,731,51,51,False,high,True,True,reject,True,False
genuine,732,92,92,True,low,True,True,flag,False,False
genuine,733,92,92,False,middle,True,True,flag,False,False
genuine,734,51,51,False,high,True,True,reject,True,False
genuine,735,92,92,True,low,True,True,flag,False,False
genuine,736,85,85,False,high,True,True,reject,True,False
genuine,737,92,92,False,high,True,True,reject,True,False
genuine,738,109,109,True,high,True,True,accept,False,False
genuine,739,87,87,False,low,True,True,flag,False,False
genuine,740,51,51,False,high,True,True,reject,True,False
genuine,741,87,87,True,low,True,True,flag,False,False
genuine,742,51,51,False,low,True,True,flag,False,False
genuine,743,92,92,False,middle,True,True,flag,False,False
genuine,744,51,51,False,high,True,True,reject,True,False
genuine,745,92,92,False,low,True,True,flag,False,False
genuine,746,87,87,True,low,True,True,flag,False,False
genuine,747,109,109,False,low,True,True,flag,False,False
genuine,748,109,109,False,low,True,True,flag,False,False
genuine,749,51,51,False,low,True,True,flag,False,False
genuine,750,109,109,False,low,True,True,flag,False,False
genuine,751,109,109,True,high,True,True,accept,False,False
genuine,752,92,92,False,middle,True,True,flag,False,False
genuine,753,109,109,False,high,True,True,reject,True,False
genuine,754,109,109,True,low,True,True,flag,False,False
genuine,755,85,85,False,middle,True,True,flag,False,False
genuine,756,87,87,False,high,True,True,reject,True,False
genuine,757,87,87,False,middle,True,True,flag,False,False
genuine,758,51,51,False,middle,True,True,flag,False,False
genuine,759,109,109,True,high,True,True,accept,False,False
genuine,760,109,109,True,middle,True,True,flag,False,False
genuine,761,51,51,False,low,True,True,flag,False,False
genuine,762,51,51,False,middle,True,True,flag,False,False
genuine,763,92,92,False,low,True,True,flag,False,False
genuine,764,92,92,True,low,True,True,flag,False,False
genuine,765,51,51,False,low,True,True,flag,False,False
genuine,766,92,92,False,low,True,True,flag,False,False
genuine,767,92,92,False,middle,True,True,flag,False,False
genuine,768,51,51,False,low,True,True,flag,False,False
genuine,769,109,109,False,low,True,True,flag,False,False
genuine,770,85,85,True,low,True,True,flag,False,False
genuine,771,51,51,False,middle,True,True,flag,False,False
genuine,772,109,109,True,low,True,True,flag,False,False
genuine,773,92,92,False,low,True,True,flag,False,False
genuine,774,87,87,False,low,True,True,flag,False,False
genuine,775,51,51,False,high,True,True,reject,True,False
genuine,776,87,87,False,middle,True,True,flag,False,False
genuine,777,109,109,False,high,True,True,reject,True,False
genuine,778,87,87,False,high,True,True,reject,True,False
genuine,779,87,87,False,low,True,True,flag,False,False
genuine,780,87,87,False,low,True,True,flag,False,False
genuine,781,51,51,False,middle,True,True,flag,False,False
genuine,782,51,51,True,middle,True,True,flag,False,False
genuine,783,92,92,False,high,True,True,reject,True,False
genuine,784,51,51,True,middle,True,True,flag,False,False
genuine,785,92,92,False,high,True,True,reject,True,False
genuine,786,92,92,True,high,True,True,accept,False,False
genuine,787,87,87,True,low,True,True,flag,False,False
genuine,788,109,109,False,middle,True,True,flag,False,False
genuine,789,87,87,False,middle,True,True,flag,False,False
genuine,790,109,109,False,low,True,True,flag,False,False
